date,sentiment_index_bert,total_articles,avg_pos_score,avg_neg_score,avg_neu_score,시가,고가,저가,KOSPI_종가,KOSPI_거래량,거래대금,상장시가총액,KOSPI_등락률,R_t+1,Volume_t+1,log_Volume_t,log_Volume_t+1,Volatility_t,Volatility_t+1
2021-01-06,0.30883357,29,0.37828076,0.06944717,0.5522721,2993.34,3027.16,2961.37,2968.21,1793418534,2.99094E+13,2.0441E+15,-0.007476836,0.021383258,1524654500,21.30738943,21.14503366,0.007476836,0.021383258
2021-01-07,0.61054236,19,0.6197615,0.009219182,0.37101927,2980.75,3055.28,2980.75,3031.68,1524654500,2.71828E+13,2.08658E+15,0.021383258,0.039746939,1297903388,21.14503366,20.98401602,0.021383258,0.039746939
2021-01-08,0.363503486,17,0.45252872,0.034303017,0.5131682,3040.11,3161.11,3040.11,3152.18,1297903388,4.09095E+13,2.17054E+15,0.039746939,-0.001183308,1712525848,20.98401602,21.26123522,0.039746939,0.001183308
2021-01-11,0.3866651,49,0.42730272,0.04063761,0.53205967,3161.9,3266.23,3096.19,3148.45,1712525848,4.44338E+13,2.17163E+15,-0.001183308,-0.007146374,1390617827,21.26123522,21.05301397,0.001183308,0.007146374
2021-01-12,0.4362161,26,0.47528398,0.03906787,0.48564816,3145.87,3154.79,3047.56,3125.95,1390617827,3.14074E+13,2.1557E+15,-0.007146374,0.007146627,1578042145,21.05301397,21.17945077,0.007146374,0.007146627
2021-01-13,0.23079579,25,0.2796299,0.048834104,0.671536,3128.26,3164.37,3109.63,3148.29,1578042145,2.47256E+13,2.16938E+15,0.007146627,0.000520918,1233182934,21.17945077,20.93286442,0.007146627,0.000520918
2021-01-14,0.4262062,22,0.5300049,0.10379875,0.36619627,3148.65,3159.03,3128.72,3149.93,1233182934,2.4123E+13,2.17068E+15,0.000520918,-0.020327436,1331079325,20.93286442,21.00925597,0.000520918,0.020327436
2021-01-15,0.209259262,15,0.44992998,0.016118567,0.53395146,3153.84,3189.9,3085.9,3085.9,1331079325,2.31623E+13,2.12789E+15,-0.020327436,-0.023322207,1472048573,21.00925597,21.10992086,0.020327436,0.023322207
2021-01-18,0.55468327,31,0.61958164,0.06489844,0.31551987,3079.9,3079.9,3003.89,3013.93,1472048573,2.31869E+13,2.07723E+15,-0.023322207,0.02612204,1353312434,21.10992086,21.02582108,0.023322207,0.02612204
2021-01-19,0.40995288,19,0.46339235,0.053439498,0.48316815,3013.05,3107,3011.32,3092.66,1353312434,2.41905E+13,2.13156E+15,0.02612204,0.007078049,1192695289,21.02582108,20.89948153,0.02612204,0.007078049
2021-01-20,0.13800961,32,0.25487846,0.116868846,0.6282527,3115.04,3145.01,3077.15,3114.55,1192695289,2.46281E+13,2.14653E+15,0.007078049,0.0148625,1360065480,20.89948153,21.03079868,0.007078049,0.0148625
2021-01-21,0.33004564,28,0.3362324,0.006186772,0.65758085,3123.27,3163.21,3123.27,3160.84,1360065480,2.528E+13,2.17902E+15,0.0148625,-0.00639387,1111222984,21.03079868,20.82872703,0.0148625,0.00639387
2021-01-22,0.323136047,19,0.28373075,0.022413224,0.69385606,3163.83,3185.26,3140.6,3140.63,1111222984,2.43054E+13,2.16599E+15,-0.00639387,0.021766334,1093652714,20.82872703,20.81278905,0.00639387,0.021766334
2021-01-25,0.39819244,22,0.40336388,0.005171448,0.59146464,3144.01,3212.22,3142.8,3208.99,1093652714,2.1172E+13,2.21208E+15,0.021766334,-0.021402373,873023735,20.81278905,20.5874733,0.021766334,0.021402373
2021-01-26,0.4371855,19,0.49216327,0.05497775,0.45285898,3203.96,3209.18,3132.67,3140.31,873023735,2.1875E+13,2.16566E+15,-0.021402373,-0.005652308,924582382,20.5874733,20.64485272,0.021402373,0.005652308
2021-01-27,0.44358692,27,0.45074886,0.007161973,0.54208916,3143.46,3182.53,3118.89,3122.56,924582382,2.01471E+13,2.15286E+15,-0.005652308,-0.01713658,1310454719,20.64485272,20.99364003,0.005652308,0.01713658
2021-01-28,0.51201135,25,0.5420366,0.030025218,0.4279382,3114.98,3114.98,3046.64,3069.05,1310454719,2.30079E+13,2.11567E+15,-0.01713658,-0.030250403,995071252,20.99364003,20.7183249,0.01713658,0.030250403
2021-01-29,0.12561742,21,0.45135593,0.015385997,0.5332581,3078.73,3100.22,2962.7,2976.21,995071252,2.43503E+13,2.0513E+15,-0.030250403,0.026987343,969262037,20.7183249,20.69204555,0.030250403,0.026987343
2021-02-01,0.0990741,14,0.22130427,0.122230165,0.65646553,2976.81,3056.87,2947.24,3056.53,969262037,2.07247E+13,2.10489E+15,0.026987343,0.013178343,887313600,20.69204555,20.60370903,0.026987343,0.013178343
2021-02-02,0.1117885,18,0.28957793,0.17778942,0.53263265,3065.56,3138.95,3065.56,3096.81,887313600,1.91439E+13,2.13401E+15,0.013178343,0.010614148,901788773,20.60370903,20.61989088,0.013178343,0.010614148
2021-02-03,-0.054022763,19,0.22875053,0.2827733,0.4884762,3108.42,3142.26,3091.85,3129.68,901788773,2.24278E+13,2.15836E+15,0.010614148,-0.01346144,1460945710,20.61989088,21.10234981,0.010614148,0.01346144
2021-02-04,0.2099266,15,0.40022746,0.19030085,0.40947166,3135.02,3135.02,3068.46,3087.55,1460945710,2.06485E+13,2.13041E+15,-0.01346144,0.010713997,1193486714,21.10234981,20.90014487,0.01346144,0.010713997
2021-02-05,0.398360965,14,0.4774633,0.0276544,0.49488226,3098.49,3124.62,3081.78,3120.63,1193486714,1.97898E+13,2.15443E+15,0.010713997,-0.00941797,1277207106,20.90014487,20.96794158,0.010713997,0.00941797
2021-02-08,0.14974701,21,0.2946244,0.14487739,0.5604982,3113.63,3128.54,3085.59,3091.24,1277207106,1.93122E+13,2.13298E+15,-0.00941797,-0.002125361,2145388417,20.96794158,21.48658645,0.00941797,0.002125361
2021-02-09,0.20378165,25,0.38750303,0.18372136,0.42877564,3102.25,3129.66,3084.67,3084.67,2145388417,1.83893E+13,2.12917E+15,-0.002125361,0.005157764,2152916523,21.48658645,21.49008928,0.002125361,0.005157764
2021-02-10,0.133984449,24,0.30230385,0.13116461,0.56653154,3088.13,3111.88,3064.25,3100.58,2152916523,1.83337E+13,2.14018E+15,0.005157764,0.014971392,1604653438,21.49008928,21.19617364,0.005157764,0.014971392
2021-02-15,0.206428,14,0.26012242,0.05369442,0.68618315,3108.7,3156.56,3108.7,3147,1604653438,1.69442E+13,2.17256E+15,0.014971392,0.005163648,1944395602,21.19617364,21.38821702,0.014971392,0.005163648
2021-02-16,0.10403028,26,0.28272474,0.17869447,0.5385808,3151.85,3180.94,3145.84,3163.25,1944395602,1.71713E+13,2.18411E+15,0.005163648,-0.009332174,1784126573,21.38821702,21.30219482,0.005163648,0.009332174
2021-02-17,0.3848329,23,0.48711503,0.102282174,0.41060278,3162.95,3162.95,3115.48,3133.73,1784126573,1.68461E+13,2.16297E+15,-0.009332174,-0.015020439,1860566763,21.30219482,21.34414699,0.009332174,0.015020439
2021-02-18,0.2732202,22,0.41083777,0.13761759,0.45154464,3131.74,3140.4,3086.66,3086.66,1860566763,1.81412E+13,2.13024E+15,-0.015020439,0.006790511,3455504510,21.34414699,21.96323431,0.015020439,0.006790511
2021-02-19,0.291516837,19,0.38550922,0.08242175,0.532069,3089.96,3109.67,3040.28,3107.62,3455504510,1.97205E+13,2.14576E+15,0.006790511,-0.008968278,1831955903,21.96323431,21.32865003,0.006790511,0.008968278
2021-02-22,0.24938454,18,0.30930367,0.059919126,0.6307772,3114.03,3142.48,3079.16,3079.75,1831955903,1.82247E+13,2.12615E+15,-0.008968278,-0.003136618,2357758937,21.32865003,21.5809774,0.008968278,0.003136618
2021-02-23,0.30110696,28,0.4836364,0.18252943,0.33383414,3069.26,3094.29,3035.46,3070.09,2357758937,1.76612E+13,2.11892E+15,-0.003136618,-0.024465081,1560930531,21.5809774,21.16854798,0.003136618,0.024465081
2021-02-24,0.17547458,16,0.23460415,0.059129566,0.7062663,3070.58,3092.05,2993.46,2994.98,1560930531,2.15199E+13,2.06782E+15,-0.024465081,0.034961836,1280086204,21.16854798,20.97019326,0.024465081,0.034961836
2021-02-25,0.5697709,29,0.6074431,0.03767225,0.3548846,3026.47,3099.8,3026.47,3099.69,1280086204,1.7214E+13,2.13907E+15,0.034961836,-0.027983444,1361310125,20.97019326,21.0317134,0.034961836,0.027983444
2021-02-26,0.404637247,16,0.40108487,0.04210732,0.5568078,3089.49,3089.49,2988.28,3012.95,1361310125,2.15049E+13,2.07982E+15,-0.027983444,0.010262367,1749871004,21.0317134,21.28280791,0.027983444,0.010262367
2021-03-02,0.39559793,20,0.42171508,0.026117165,0.5521678,3021.68,3096.5,3020.74,3043.87,1749871004,1.88521E+13,2.10089E+15,0.010262367,0.01285206,2236687870,21.28280791,21.52826198,0.010262367,0.01285206
2021-03-03,0.27505368,26,0.36394385,0.08889012,0.54716605,3041.2,3083.04,3029.37,3082.99,2236687870,1.47143E+13,2.1275E+15,0.01285206,-0.012812237,1278951816,21.52826198,20.96930669,0.01285206,0.012812237
2021-03-04,0.034064986,20,0.29063463,0.25656965,0.45279574,3076.88,3076.88,3022.54,3043.49,1278951816,1.71496E+13,2.10039E+15,-0.012812237,-0.005661264,1187225784,20.96930669,20.89488515,0.012812237,0.005661264
2021-03-05,0.213008017,15,0.36792538,0.14965686,0.4824177,3036.16,3036.98,2982.45,3026.26,1187225784,1.67672E+13,2.08955E+15,-0.005661264,-0.009962792,1928301671,20.89488515,21.37990549,0.005661264,0.009962792
2021-03-08,0.55704063,12,0.5597951,0.002754406,0.43745056,3031.99,3055.65,2992.64,2996.11,1928301671,1.57869E+13,2.06929E+15,-0.009962792,-0.006671985,1534217947,21.37990549,21.15128661,0.009962792,0.006671985
2021-03-09,-0.18188673,16,0.14383206,0.3257188,0.53044915,2989.96,3000.49,2929.36,2976.12,1534217947,1.84195E+13,2.05608E+15,-0.006671985,-0.006048143,905646664,21.15128661,20.62415979,0.006671985,0.006048143
2021-03-10,0.31267866,18,0.45475155,0.14207287,0.4031756,2980.76,3013.95,2951.53,2958.12,905646664,1.35866E+13,2.04354E+15,-0.006048143,0.018788961,1349204346,20.62415979,21.02278088,0.006048143,0.018788961
2021-03-11,0.31751898,26,0.32621205,0.008693066,0.6650949,2964.3,3028.37,2964.3,3013.7,1349204346,1.60241E+13,2.08113E+15,0.018788961,0.013501676,1669085134,21.02278088,21.23554149,0.018788961,0.013501676
2021-03-12,0.301561557,15,0.33102414,0.008416052,0.66055983,3030.73,3061.43,3030.73,3054.39,1669085134,1.3113E+13,2.10874E+15,0.013501676,-0.002841811,1161784415,21.23554149,20.87322295,0.013501676,0.002841811
2021-03-15,0.080401346,16,0.11633821,0.035936862,0.8477249,3057.06,3065.17,3036.14,3045.71,1161784415,1.25809E+13,2.10349E+15,-0.002841811,0.007045976,1123921806,20.87322295,20.84009002,0.002841811,0.007045976
2021-03-16,-0.024468085,26,0.12062575,0.14509384,0.73428035,3049.23,3071.54,3049.23,3067.17,1123921806,1.29301E+13,2.11822E+15,0.007045976,-0.006413078,814990951,20.84009002,20.51868757,0.007045976,0.006413078
2021-03-17,0.17625138,21,0.26910824,0.09285687,0.6380349,3067.76,3069.57,3027.2,3047.5,814990951,1.39333E+13,2.10461E+15,-0.006413078,0.006073831,1232596191,20.51868757,20.93238851,0.006413078,0.006073831
2021-03-18,0.22981977,27,0.31042883,0.080609076,0.608962,3054.93,3090.19,3054.93,3066.01,1232596191,1.51332E+13,2.13175E+15,0.006073831,-0.008636632,1068468282,20.93238851,20.78949195,0.006073831,0.008636632
2021-03-19,0.079907538,24,0.14301015,0.14074259,0.71624726,3063.01,3063.01,3022.49,3039.53,1068468282,1.63376E+13,2.1132E+15,-0.008636632,-0.001339023,915739433,20.78949195,20.63524242,0.008636632,0.001339023
2021-03-22,0.2352304,21,0.28576607,0.05053569,0.66369826,3040.01,3048.11,3019.6,3035.46,915739433,1.33489E+13,2.11102E+15,-0.001339023,-0.010120377,1331209584,20.63524242,21.00935383,0.001339023,0.010120377
2021-03-23,0.07696131,22,0.23577785,0.15881655,0.60540557,3038.25,3058.79,3003.05,3004.74,1331209584,1.61671E+13,2.09038E+15,-0.010120377,-0.002792255,978431301,21.00935383,20.70146113,0.010120377,0.002792255
2021-03-24,0.0834223,16,0.25091404,0.16749173,0.5815942,2996.32,3006.54,2971.04,2996.35,978431301,1.34E+13,2.08878E+15,-0.002792255,0.003998198,940353597,20.70146113,20.66176653,0.002792255,0.003998198
2021-03-25,0.33050278,27,0.39967862,0.06917585,0.5311455,2995.67,3024.63,2987.83,3008.33,940353597,1.34347E+13,2.09722E+15,0.003998198,0.01086317,1036383014,20.66176653,20.75900262,0.003998198,0.01086317
2021-03-26,0.080527274,27,0.2553204,0.07229324,0.6723864,3012.79,3041.86,3012.79,3041.01,1036383014,1.58378E+13,2.11996E+15,0.01086317,-0.001634325,1288846446,20.75900262,20.97701343,0.01086317,0.001634325
2021-03-29,0.30706787,27,0.33949593,0.032428056,0.628076,3047.71,3054.21,3025.39,3036.04,1288846446,1.67361E+13,2.11679E+15,-0.001634325,0.011185623,1023074579,20.97701343,20.74607822,0.001634325,0.011185623
2021-03-30,0.32322872,21,0.4166662,0.09343747,0.48989633,3038.44,3074.57,3038.44,3070,1023074579,1.41492E+13,2.13967E+15,0.011185623,-0.002794788,1146989209,20.74607822,20.86040627,0.011185623,0.002794788
2021-03-31,0.32714775,24,0.37573588,0.048588086,0.575676,3073.39,3093.89,3061.4,3061.42,1146989209,1.45374E+13,2.13337E+15,-0.002794788,0.008486258,922680368,20.86040627,20.64279344,0.002794788,0.008486258
2021-04-01,0.22296719,24,0.23145807,0.008490871,0.7600511,3073.77,3090.88,3069.68,3087.4,922680368,1.40358E+13,2.15157E+15,0.008486258,0.008226987,792704597,20.64279344,20.4909612,0.008486258,0.008226987
2021-04-02,0.173526236,16,0.31514433,0.22446206,0.46039358,3104.72,3121.58,3101.6,3112.8,792704597,1.34424E+13,2.16982E+15,0.008226987,0.002579671,1084791620,20.4909612,20.80465375,0.008226987,0.002579671
2021-04-05,0.087237015,23,0.2497416,0.16250457,0.58775383,3121.23,3127.2,3101.86,3120.83,1084791620,1.30105E+13,2.17599E+15,0.002579671,0.002002672,1279017405,20.80465375,20.96935797,0.002579671,0.002002672
2021-04-06,0.20614506,21,0.38321042,0.17706534,0.4397243,3123.8,3139.29,3110.19,3127.08,1279017405,1.36766E+13,2.18084E+15,0.002002672,0.003303401,1984773884,20.96935797,21.40877083,0.002002672,0.003303401
2021-04-07,0.4860647,14,0.50604117,0.019976452,0.47398236,3129.07,3146.19,3125.33,3137.41,1984773884,1.44902E+13,2.18786E+15,0.003303401,0.001864595,1357293283,21.40877083,21.02875832,0.003303401,0.001864595
2021-04-08,0.24676003,17,0.3323791,0.08561907,0.5820018,3137.25,3145.81,3122.09,3143.26,1357293283,1.708E+13,2.1909E+15,0.001864595,-0.003620445,1823162245,21.02875832,21.32383833,0.001864595,0.003620445
2021-04-09,0.01425034,15,0.24905126,0.3352173,0.41573146,3146.51,3156.04,3125.24,3131.88,1823162245,1.50937E+13,2.18341E+15,-0.003620445,0.001184592,1048782935,21.32383833,20.77089622,0.003620445,0.001184592
2021-04-12,0.31391624,24,0.37730232,0.063386105,0.55931157,3134.88,3147.27,3127.91,3135.59,1048782935,1.32883E+13,2.18634E+15,0.001184592,0.010680606,1741348018,20.77089622,21.27792537,0.001184592,0.010680606
2021-04-13,0.43280396,25,0.43420517,0.001401216,0.56439364,3138.21,3173.26,3136.99,3169.08,1741348018,1.63638E+13,2.20934E+15,0.010680606,0.004196802,1776265333,21.27792537,21.29777887,0.010680606,0.004196802
2021-04-14,0.5872066,18,0.61773866,0.030532012,0.35172933,3169.95,3188.32,3162.12,3182.38,1776265333,1.5552E+13,2.21984E+15,0.004196802,0.003755051,1312991973,21.29777887,20.99557432,0.004196802,0.003755051
2021-04-15,0.3824349,36,0.41280702,0.030372104,0.55682087,3180.73,3204.48,3178.99,3194.33,1312991973,1.76713E+13,2.22789E+15,0.003755051,0.001343005,985278196,20.99557432,20.70843459,0.003755051,0.001343005
2021-04-16,0.445811549,21,0.5309442,0.05028058,0.41877514,3194.08,3206.76,3185.67,3198.62,985278196,1.55421E+13,2.23086E+15,0.001343005,6.88E-05,1060619231,20.70843459,20.78211876,0.001343005,6.88E-05
2021-04-19,0.48827457,22,0.49032533,0.002050747,0.5076239,3201.11,3214.45,3193.4,3198.84,1060619231,1.53782E+13,2.23125E+15,6.88E-05,0.006833727,1296160097,20.78211876,20.98267196,6.88E-05,0.006833727
2021-04-20,0.24906589,22,0.34043667,0.09137078,0.56819254,3198.31,3220.82,3195.96,3220.7,1296160097,1.45082E+13,2.2465E+15,0.006833727,-0.015226504,1767090522,20.98267196,21.29260026,0.006833727,0.015226504
2021-04-21,0.37201807,33,0.49659804,0.12458001,0.3788219,3214.24,3214.24,3165.49,3171.66,1767090522,1.6916E+13,2.21272E+15,-0.015226504,0.001847613,1752691683,21.29260026,21.28441855,0.015226504,0.001847613
2021-04-22,0.3671236,15,0.4251027,0.05797912,0.5169181,3174.52,3196.97,3174.52,3177.52,1752691683,1.48629E+13,2.2177E+15,0.001847613,0.002700219,2253793002,21.28441855,21.53588041,0.001847613,0.002700219
2021-04-23,0.57850992,15,0.5831078,0.015545329,0.4013468,3173.47,3188.7,3146.54,3186.1,2253793002,1.56532E+13,2.22358E+15,0.002700219,0.009864725,1298330413,21.53588041,20.98434498,0.002700219,0.009864725
2021-04-26,0.39768368,20,0.51825607,0.12057237,0.36117157,3191.34,3217.53,3191.34,3217.53,1298330413,1.57538E+13,2.2443E+15,0.009864725,-0.000655783,1534230437,20.98434498,21.15129475,0.009864725,0.000655783
2021-04-27,0.29040483,22,0.29136676,0.000961946,0.7076713,3218.3,3223.05,3203.25,3215.42,1534230437,1.71772E+13,2.24279E+15,-0.000655783,-0.010558496,1412620981,21.15129475,21.06871267,0.000655783,0.010558496
2021-04-28,0.31065434,31,0.3266431,0.015988784,0.65736806,3217.21,3219.69,3176.55,3181.47,1412620981,1.83798E+13,2.21953E+15,-0.010558496,-0.002325969,1222430217,21.06871267,20.9241067,0.010558496,0.002325969
2021-04-29,0.28185597,38,0.3860155,0.10415949,0.50982505,3184.75,3200.41,3161.06,3174.07,1222430217,1.91267E+13,2.21447E+15,-0.002325969,-0.008257537,1359455178,20.9241067,21.03034985,0.002325969,0.008257537
2021-04-30,0.318237937,28,0.37243453,0.05488623,0.5726792,3176.43,3179.43,3143.38,3147.86,1359455178,1.92075E+13,2.19664E+15,-0.008257537,-0.006563189,1041199113,21.03034985,20.76363888,0.008257537,0.006563189
2021-05-03,0.28137618,31,0.32877415,0.04739796,0.6238278,3149.05,3174.26,3120.7,3127.2,1041199113,1.69758E+13,2.18328E+15,-0.006563189,0.006449859,1283829879,20.76363888,20.97311354,0.006563189,0.006449859
2021-05-04,0.377320015,25,0.4110718,0.029779403,0.5591488,3131.39,3147.38,3109.78,3147.37,1283829879,1.59624E+13,2.19717E+15,0.006449859,0.009967052,1239403331,20.97311354,20.93789592,0.006449859,0.009967052
2021-05-06,0.42315885,19,0.4893697,0.06621081,0.4444195,3147.72,3178.74,3133.64,3178.74,1239403331,1.66264E+13,2.2186E+15,0.009967052,0.005807332,989680146,20.93789592,20.71289237,0.009967052,0.005807332
2021-05-07,0.068624995,18,0.23708288,0.05967342,0.7032437,3179.63,3205.11,3179.63,3197.2,989680146,1.52063E+13,2.23175E+15,0.005807332,0.016295509,1011267140,20.71289237,20.73446998,0.005807332,0.016295509
2021-05-10,0.4227575,17,0.48836073,0.06560321,0.44603607,3201.46,3255.9,3201.46,3249.3,1011267140,1.71872E+13,2.26739E+15,0.016295509,-0.012270335,1096717744,20.73446998,20.81558769,0.016295509,0.012270335
2021-05-11,0.46290144,42,0.56749016,0.1045887,0.32792115,3239.92,3239.92,3192.25,3209.43,1096717744,2.18835E+13,2.25081E+15,-0.012270335,-0.014884263,1424059107,20.81558769,21.07677716,0.012270335,0.014884263
2021-05-12,0.17109622,22,0.3767213,0.20562506,0.41765368,3209.36,3212.83,3138.04,3161.66,1424059107,2.24581E+13,2.2177E+15,-0.014884263,-0.012509251,1095948091,21.07677716,20.81488566,0.014884263,0.012509251
2021-05-13,0.48787498,24,0.55252546,0.06465045,0.3828241,3146.97,3161.93,3103.88,3122.11,1095948091,2.10598E+13,2.18728E+15,-0.012509251,0.009996445,836404050,20.81488566,20.54462237,0.012509251,0.009996445
2021-05-14,0.065067443,12,0.29899412,0.084583886,0.616422,3131.35,3162.31,3131.35,3153.32,836404050,1.44935E+13,2.2099E+15,0.009996445,-0.00596197,771305645,20.54462237,20.46359528,0.009996445,0.00596197
2021-05-17,0.32491866,25,0.48585385,0.16093518,0.353211,3163.21,3173.01,3121.32,3134.52,771305645,1.45525E+13,2.19715E+15,-0.00596197,0.012292153,786143415,20.46359528,20.4826498,0.00596197,0.012292153
2021-05-18,0.4325697,19,0.64214766,0.10075461,0.2570977,3135.38,3176.4,3135.38,3173.05,786143415,1.38986E+13,2.22305E+15,0.012292153,-0.003394211,774252245,20.4826498,20.46740828,0.012292153,0.003394211
2021-05-20,0.4174371,19,0.57197106,0.15453397,0.27349502,3174.53,3174.53,3140.48,3162.28,774252245,1.37197E+13,2.21526E+15,-0.003394211,-0.001853093,797262205,20.46740828,20.49669417,0.003394211,0.001853093
2021-05-21,0.176166055,18,0.3581181,0.14725941,0.4946225,3171.91,3198.01,3149.46,3156.42,797262205,1.47895E+13,2.21188E+15,-0.001853093,-0.003839793,587968268,20.49669417,20.19218354,0.001853093,0.003839793
2021-05-24,0.20878571,25,0.2508422,0.042056542,0.7071012,3155.91,3163.27,3137.81,3144.3,587968268,1.1604E+13,2.2033E+15,-0.003839793,0.008593328,612976970,20.19218354,20.23383793,0.003839793,0.008593328
2021-05-25,0.50033486,27,0.5805442,0.08020929,0.3392465,3152.93,3173.1,3148.3,3171.32,612976970,1.1728E+13,2.22216E+15,0.008593328,-0.000911292,1269999045,20.23383793,20.96228199,0.008593328,0.000911292
2021-05-26,0.16112402,14,0.2472626,0.08613856,0.66659886,3171.91,3183.97,3160.3,3168.43,1269999045,1.3173E+13,2.2202E+15,-0.000911292,-0.000921592,1082006090,20.96228199,20.80208265,0.000911292,0.000921592
2021-05-27,0.20874129,16,0.28650206,0.07776077,0.6357371,3170.84,3173.86,3142.37,3165.51,1082006090,2.06823E+13,2.21326E+15,-0.000921592,0.007335311,966367978,20.80208265,20.68905525,0.000921592,0.007335311
2021-05-28,0.277971017,15,0.5925085,0.02509431,0.38239715,3172.09,3198.66,3171.85,3188.73,966367978,1.35333E+13,2.22926E+15,0.007335311,0.004763652,1123524809,20.68905525,20.83973673,0.007335311,0.004763652
2021-05-31,0.19071235,22,0.41732553,0.22661322,0.35606125,3192.06,3204.29,3179.87,3203.92,1123524809,1.40174E+13,2.2402E+15,0.004763652,0.005602512,1472570767,20.83973673,21.11027553,0.004763652,0.005602512
2021-06-01,0.1919725,28,0.28279674,0.090824254,0.626379,3207.12,3233.17,3199.18,3221.87,1472570767,1.52708E+13,2.25241E+15,0.005602512,0.000732494,1495671343,21.11027553,21.125841,0.005602512,0.000732494
2021-06-02,0.30195245,17,0.36735377,0.065401345,0.5672449,3224.4,3241.07,3216.1,3224.23,1495671343,1.77408E+13,2.2538E+15,0.000732494,0.007195516,1584799068,21.125841,21.18372347,0.000732494,0.007195516
2021-06-03,0.3954934,19,0.49233386,0.09684046,0.41082567,3224.96,3258.5,3224.96,3247.43,1584799068,1.68905E+13,2.27105E+15,0.007195516,-0.002263328,1392319539,21.18372347,21.05423693,0.007195516,0.002263328
2021-06-04,0.337003473,22,0.47080097,0.001889715,0.52730936,3246.17,3246.19,3218.67,3240.08,1392319539,1.6051E+13,2.2663E+15,-0.002263328,0.003715958,1733348139,21.05423693,21.27332072,0.002263328,0.003715958
2021-06-07,0.12326806,24,0.25200865,0.12874061,0.6192507,3244.59,3264.41,3233.4,3252.12,1733348139,1.90232E+13,2.2748E+15,0.003715958,-0.00131914,1951319356,21.27332072,21.39177157,0.003715958,0.00131914
2021-06-08,0.27826953,17,0.40076888,0.122499354,0.4767318,3251.83,3264.67,3242.56,3247.83,1951319356,1.93522E+13,2.27174E+15,-0.00131914,-0.009744968,1964923269,21.39177157,21.39871903,0.00131914,0.009744968
2021-06-09,0.5641739,38,0.59514695,0.030973101,0.3738799,3245.08,3246.49,3216.18,3216.18,1964923269,1.71647E+13,2.25024E+15,-0.009744968,0.00263045,1896766322,21.39871903,21.36341634,0.009744968,0.00263045
2021-06-10,0.09278909,34,0.20137197,0.10858288,0.6900451,3216.94,3235.39,3210.31,3224.64,1896766322,1.91705E+13,2.25571E+15,0.00263045,0.007653568,1645508762,21.36341634,21.22131545,0.00263045,0.007653568
2021-06-11,0.28504831,16,0.31674448,0.001468982,0.68178654,3226.98,3251.58,3226.98,3249.32,1645508762,1.79563E+13,2.27287E+15,0.007653568,0.000864796,1664527170,21.22131545,21.23280694,0.007653568,0.000864796
2021-06-14,0.12773852,18,0.29049626,0.16275775,0.546746,3249.6,3254.49,3238.51,3252.13,1664527170,1.52625E+13,2.27466E+15,0.000864796,0.00199869,1734497293,21.23280694,21.27398346,0.000864796,0.00199869
2021-06-15,0.2673784,27,0.30945328,0.042074893,0.64847183,3253.17,3262.8,3247.9,3258.63,1734497293,1.48383E+13,2.27909E+15,0.00199869,0.006152892,2345810978,21.27398346,21.57589701,0.00199869,0.006152892
2021-06-16,0.32512587,21,0.37977758,0.054651685,0.5655707,3259.06,3281.96,3256.68,3278.68,2345810978,1.6298E+13,2.2931E+15,0.006152892,-0.004184611,1848671013,21.57589701,21.33773285,0.006152892,0.004184611
2021-06-17,-0.017649487,17,0.25124505,0.26889452,0.47986042,3276.2,3276.2,3251.32,3264.96,1848671013,1.46721E+13,2.28363E+15,-0.004184611,0.000909659,1627658120,21.33773285,21.21040808,0.004184611,0.000909659
2021-06-18,0.302711416,20,0.29492986,0.013274777,0.69179535,3265.68,3275.76,3262.58,3267.93,1627658120,1.74927E+13,2.28559E+15,0.000909659,-0.008304951,1508634470,21.21040808,21.13447075,0.000909659,0.008304951
2021-06-21,0.47698638,19,0.4791138,0.002127386,0.51875883,3264.18,3264.18,3225.56,3240.79,1508634470,1.72913E+13,2.26665E+15,-0.008304951,0.007124806,1666696733,21.13447075,21.2341095,0.008304951,0.007124806
2021-06-22,0.4301162,26,0.502918,0.07280178,0.42428023,3245.79,3267.63,3245.79,3263.88,1666696733,1.5512E+13,2.28331E+15,0.007124806,0.003771585,1069174741,21.2341095,20.79015292,0.007124806,0.003771585
2021-06-23,0.1313803,18,0.27949598,0.14811568,0.57238835,3265.73,3281.88,3263.07,3276.19,1069174741,1.78653E+13,2.2929E+15,0.003771585,0.003024855,1301271218,20.79015292,20.98660748,0.003771585,0.003024855
2021-06-24,0.44165295,19,0.4804164,0.038763434,0.4808202,3281.47,3292.27,3277.85,3286.1,1301271218,2.14265E+13,2.30014E+15,0.003024855,0.005094185,1198187970,20.98660748,20.90407623,0.003024855,0.005094185
2021-06-25,0.199427954,22,0.21896206,0.001359457,0.7796785,3289.18,3316.08,3289.18,3302.84,1198187970,1.86186E+13,2.31203E+15,0.005094185,-0.000287631,1428764468,20.90407623,21.0800759,0.005094185,0.000287631
2021-06-28,0.33277935,24,0.33312884,0.00034949,0.66652167,3305.46,3311.69,3291.3,3301.89,1428764468,1.37961E+13,2.31164E+15,-0.000287631,-0.004606453,1213046625,21.0800759,20.9164009,0.000287631,0.004606453
2021-06-29,0.43835974,20,0.4917121,0.053352363,0.4549355,3305.26,3305.42,3276.63,3286.68,1213046625,1.55095E+13,2.30048E+15,-0.004606453,0.003042584,1610375510,20.9164009,21.19973323,0.004606453,0.003042584
